"","model","case_id","avg_sentence_length","total_sentences","avg_word_length","total_words","unique_tokens","ttr"
"241","gpt-4o","Breast_Cancer_umap_2A",20.5714285714286,28,6.69312169312169,567,319,0.562610229276896
"242","gpt-4o","Breast_Cancer_umap_2B",14.6451612903226,31,6.36521739130435,460,234,0.508695652173913
"243","gpt-4o","Covid_CCI_10A",31.25,12,5.92211055276382,398,217,0.545226130653266
"244","gpt-4o","Covid_CCI_10B",22.8,20,5.8082788671024,459,213,0.464052287581699
"245","gpt-4o","Covid_CCI_10C",16,34,5.80824372759857,558,259,0.46415770609319
"246","gpt-4o","Covid_CCI_10D",17.24,25,5.91324200913242,438,226,0.515981735159817
"247","gpt-4o","Covid_CCI_11A",22.7142857142857,21,6.948,500,282,0.564
"248","gpt-4o","Covid_CCI_11B",14,37,5.88827838827839,546,247,0.452380952380952
"249","gpt-4o","Covid_CCI_11C",24,20,6.09240246406571,487,231,0.474332648870637
"250","gpt-4o","Covid_CCI_11D",37.2666666666667,15,6.03362831858407,565,264,0.467256637168142
"251","gpt-4o","Covid_CCI_1A",22.9,20,6.31446540880503,477,228,0.477987421383648
"252","gpt-4o","Covid_CCI_1B",27.625,16,6.03786191536748,449,218,0.485523385300668
"253","gpt-4o","Covid_CCI_1C",26.2307692307692,13,6.52380952380952,357,187,0.523809523809524
"254","gpt-4o","Covid_CCI_1D",23.8,20,6.27234927234927,481,224,0.465696465696466
"255","gpt-4o","Covid_CCI_2A",24.85,20,6.42239685658153,509,243,0.477406679764244
"256","gpt-4o","Covid_CCI_2B",26.8125,16,6.45939675174014,431,227,0.526682134570766
"257","gpt-4o","Covid_CCI_2C",14.2820512820513,39,6.02300884955752,565,260,0.460176991150442
"258","gpt-4o","Covid_CCI_2D",35.7142857142857,14,6.13438735177866,506,230,0.454545454545455
"259","gpt-4o","Covid_CCI_3A",12.84375,32,6.12200956937799,418,196,0.4688995215311
"260","gpt-4o","Covid_CCI_3B",30.6,20,6.01746031746032,630,294,0.466666666666667
"261","gpt-4o","Covid_CCI_3C",15.75,20,6.38738738738739,333,193,0.57957957957958
"262","gpt-4o","Covid_CCI_3D",14.7857142857143,42,5.8599695585997,657,308,0.468797564687976
"263","gpt-4o","Covid_CCI_5A",14.6944444444444,36,6.00550458715596,545,269,0.493577981651376
"264","gpt-4o","Covid_CCI_5B",14.3428571428571,35,5.86274509803922,510,276,0.541176470588235
"265","gpt-4o","Covid_CCI_5C",15.88,25,6.24371859296482,398,198,0.49748743718593
"266","gpt-4o","Covid_CCI_5D",24.875,16,6.17632241813602,397,214,0.53904282115869
"267","gpt-4o","Covid_CCI_6A",20.8421052631579,19,6.53300733496333,409,203,0.496332518337408
"268","gpt-4o","Covid_CCI_6B",30,18,6.29783393501805,554,265,0.478339350180505
"269","gpt-4o","Covid_CCI_6C",30,13,6.44836272040302,397,198,0.498740554156171
"270","gpt-4o","Covid_CCI_6D",11.4782608695652,46,5.95580110497238,543,258,0.475138121546961
"271","gpt-4o","Covid_CCI_7A",22.4347826086957,23,5.99620493358634,527,232,0.44022770398482
"272","gpt-4o","Covid_CCI_7B",16.75,28,6.07610993657505,473,198,0.418604651162791
"273","gpt-4o","Covid_CCI_7C",23.2173913043478,23,6.00917431192661,545,233,0.427522935779817
"274","gpt-4o","Covid_CCI_7D",19.6,20,6.13613861386139,404,210,0.51980198019802
"275","gpt-4o","Covid_CCI_8A",21.9,20,6.11258278145695,453,230,0.507726269315673
"276","gpt-4o","Covid_CCI_8B",21.8,20,6.06081081081081,444,217,0.488738738738739
"277","gpt-4o","Covid_CCI_8C",17.6428571428571,28,5.85375494071146,506,227,0.448616600790514
"278","gpt-4o","Covid_CCI_8D",19.0384615384615,26,6.01320754716981,530,253,0.477358490566038
"279","gpt-4o","Covid_CCI_9A",14.75,36,5.88703703703704,540,240,0.444444444444444
"280","gpt-4o","Covid_CCI_9B",23.1904761904762,21,5.74459724950884,509,222,0.43614931237721
"281","gpt-4o","Covid_CCI_9C",21.1428571428571,21,6.08333333333333,480,244,0.508333333333333
"282","gpt-4o","Covid_CCI_9D",21.4375,16,6.01049868766404,381,201,0.52755905511811
"283","gpt-4o","Covid_DE_1",16.4,30,5.398,500,256,0.512
"284","gpt-4o","Covid_DE_2A",28.8888888888889,18,5.90702087286528,527,268,0.50853889943074
"285","gpt-4o","Covid_DE_3A",14.093023255814,43,5.85251215559157,617,324,0.525121555915721
"286","gpt-4o","Covid_DE_4A",15.46875,32,6.00198807157058,503,238,0.473161033797217
"287","gpt-4o","Covid_DE_5A",14.8571428571429,35,5.74809160305344,524,270,0.515267175572519
"288","gpt-4o","Covid_Pathway_1A",12.974358974359,39,5.77173913043478,552,271,0.490942028985507
"289","gpt-4o","Covid_Pathway_1B",14.8684210526316,38,5.89965986394558,588,311,0.52891156462585
"290","gpt-4o","Covid_Pathway_1C",23.5,20,6.0643153526971,482,239,0.495850622406639
"291","gpt-4o","Covid_Pathway_2A",15.0588235294118,34,5.64516129032258,527,256,0.485768500948767
"292","gpt-4o","Covid_Pathway_2B",23.75,20,6.04426559356137,497,231,0.464788732394366
"293","gpt-4o","Covid_Pathway_2C",15.6666666666667,33,5.77490774907749,542,286,0.527675276752767
"294","gpt-4o","Covid_pathway_3A",21.7272727272727,22,6.21135029354207,511,258,0.504892367906067
"295","gpt-4o","Covid_pathway_3B",15.625,32,5.93957115009747,513,258,0.502923976608187
"296","gpt-4o","Covid_pathway_4A",21.8571428571429,21,6.0469387755102,490,245,0.5
"297","gpt-4o","Covid_pathway_4B",27.9411764705882,17,6.21604938271605,486,245,0.504115226337449
"298","gpt-4o","Covid_pathway_5A",17.28125,32,6.09187279151943,566,288,0.508833922261484
"299","gpt-4o","Covid_pathway_5B",32.5714285714286,14,6.20217391304348,460,233,0.506521739130435
"300","gpt-4o","Covid_pathway_6A",28.4444444444444,18,6.23134328358209,536,237,0.442164179104478
"301","gpt-4o","Covid_pathway_6B",22.2777777777778,18,6.33251833740831,409,213,0.52078239608802
"302","gpt-4o","Covid_pathway_7A",16.0322580645161,31,6.00386847195358,517,275,0.531914893617021
"303","gpt-4o","Covid_pathway_7B",24.1176470588235,17,6.33569739952719,423,224,0.529550827423168
"304","gpt-4o","Covid_pathway_8A",14.0625,32,5.86070686070686,481,245,0.509355509355509
"305","gpt-4o","Covid_pathway_8B",18.6086956521739,23,5.88116591928251,446,243,0.544843049327354
"306","gpt-4o","Covid_pathway_9A",12.6410256410256,39,5.510556621881,521,272,0.522072936660269
"307","gpt-4o","Covid_pathway_9B",22.1304347826087,23,5.89642184557439,531,248,0.467043314500942
"308","gpt-4o","Ghist_ClassifyR_1A",15.2962962962963,27,6.14953271028037,428,247,0.577102803738318
"309","gpt-4o","Ghist_ClassifyR_1B",23.04,25,6.36752136752137,585,260,0.444444444444444
"310","gpt-4o","Ghist_ClassifyR_1C",22.3,20,6.3429203539823,452,225,0.497787610619469
"311","gpt-4o","Ghist_ClassifyR_2A",28.7142857142857,14,6.2,400,231,0.5775
"312","gpt-4o","Ghist_ClassifyR_2B",24.2857142857143,21,6.3036750483559,517,259,0.500967117988395
"313","gpt-4o","Ghist_ClassifyR_2C",16.4411764705882,34,5.73154362416107,596,303,0.508389261744966
"314","gpt-4o","Ghist_ClassifyR_3A",17.3214285714286,28,5.99792531120332,482,241,0.5
"315","gpt-4o","Ghist_ClassifyR_3B",16.1290322580645,31,5.9960396039604,505,265,0.524752475247525
"316","gpt-4o","Ghist_ClassifyR_3C",23.8181818181818,22,6.23238095238095,525,256,0.487619047619048
"317","gpt-4o","Ghist_ClassifyR_4A",20.5833333333333,24,6.07984031936128,501,244,0.487025948103792
"318","gpt-4o","Ghist_ClassifyR_4B",14.2972972972973,37,5.73333333333333,540,288,0.533333333333333
"319","gpt-4o","Kidney_DE_1",15.1153846153846,26,5.9675,400,221,0.5525
"320","gpt-4o","Kidney_DE_2",18.125,24,6.05482456140351,456,246,0.539473684210526
"321","gpt-4o","Kidney_Pathway_3A",16.1,30,6.30879345603272,489,234,0.478527607361963
"322","gpt-4o","Kidney_Pathway_3B",18.5833333333333,24,5.77899343544858,457,198,0.433260393873085
"323","gpt-4o","Kidney_Pathway_3C",26.6153846153846,13,6.02832861189802,353,193,0.546742209631728
"324","gpt-4o","Kidney_Pathway_4A",20.8571428571429,21,6.19910514541387,447,224,0.501118568232662
"325","gpt-4o","Kidney_Pathway_4B",25,20,6.24950884086444,509,227,0.445972495088409
"326","gpt-4o","Kidney_Pathway_4C",20.2608695652174,23,6.34754797441365,469,221,0.471215351812367
"327","gpt-4o","Kidney_pathway_1A",17.3125,32,6.4125,560,292,0.521428571428571
"328","gpt-4o","Kidney_pathway_1B",15.3142857142857,35,6.3271375464684,538,280,0.520446096654275
"329","gpt-4o","Kidney_pathway_2",18.75,28,6.42592592592593,540,263,0.487037037037037
"330","gpt-4o","Kidney_pathway_5A",18.0588235294118,34,6.18341307814992,627,296,0.472089314194577
"331","gpt-4o","Metabric_ClassifyR_4C",14.56,25,5.78421052631579,380,222,0.58421052631579
"332","gpt-4o","benchmark_SpatialSim_1A",22.55,20,6.71734475374732,467,235,0.50321199143469
"333","gpt-4o","benchmark_SpatialSim_1B",25.6111111111111,18,6.54112554112554,462,254,0.54978354978355
"334","gpt-4o","benchmark_SpatialSim_1C",20.6818181818182,22,6.43605870020964,477,246,0.515723270440252
"335","gpt-4o","benchmark_SpatialSim_1D",20.1666666666667,24,6.2530612244898,490,275,0.561224489795918
"336","gpt-4o","benchmark_SpatialSim_2A",20.4375,16,6.22619047619048,336,189,0.5625
"337","gpt-4o","benchmark_SpatialSim_2B",25.8095238095238,21,6.34806629834254,543,247,0.4548802946593
"338","gpt-4o","benchmark_SpatialSim_2C",26.4285714285714,14,6.01794871794872,390,219,0.561538461538462
"339","gpt-4o","benchmark_SpatialSim_2D",19.9333333333333,30,5.85349233390119,587,296,0.504258943781942
"340","gpt-4o","benchmark_SpatialSim_3A",22.15,20,6.26666666666667,435,228,0.524137931034483
"341","gpt-4o","benchmark_SpatialSim_3B",21.05,20,6.61702127659574,423,207,0.48936170212766
"342","gpt-4o","benchmark_SpatialSim_3C",27.8,20,6.46125461254613,542,276,0.509225092250922
"343","gpt-4o","benchmark_SpatialSim_3D",18.6896551724138,29,6.61895910780669,538,280,0.520446096654275
"344","gpt-4o","lung_Cancer_spatialCCI_3A",26,19,6.74291497975709,494,256,0.518218623481781
"345","gpt-4o","lung_Cancer_spatialCCI_3B",16.3666666666667,30,5.90373280943026,509,252,0.495088408644401
"346","gpt-4o","lung_Cancer_spatialdomains_4A",23.95,20,6.47899159663866,476,249,0.523109243697479
"347","gpt-4o","lung_Cancer_spatialdomains_4B",23.7894736842105,19,6.27901785714286,448,242,0.540178571428571
"348","gpt-4o","lung_Cancer_spatiallocations_1A",30.0625,16,6.14492753623188,483,212,0.438923395445135
"349","gpt-4o","lung_Cancer_spatiallocations_1B",23.9047619047619,21,5.98,500,231,0.462
"350","gpt-4o","lung_Cancer_umap_2A",25.0526315789474,19,6.15657620041754,479,239,0.498956158663883
"351","gpt-4o","lung_Cancer_umap_2B",20.05,20,6.05432098765432,405,194,0.479012345679012
